시도명,일산화탄소,질소산화물,휘발성유기화합물,미세먼지,초미세먼지,기준연도,위도,경도
서울,14709,339565,5834,1378,1268,2019,37.542987,126.98922599999999
서울,22753,234991,3536,4320,3975,2019,37.542987,126.98922599999999
서울,434,10015,108,86,79,2019,37.542987,126.98922599999999
서울,9278,138959,3552,497,457,2019,37.542987,126.98922599999999
서울,4064,59555,1501,207,190,2019,37.542987,126.98922599999999
서울,2060,44271,572,1076,990,2019,37.542987,126.98922599999999
서울,3272,13159,606,141,130,2019,37.542987,126.98922599999999
서울,762,2821,40,17,15,2019,37.542987,126.98922599999999
서울,2016,8681,327,59,54,2019,37.542987,126.98922599999999
서울,191,186,10,2,2,2019,37.542987,126.98922599999999
서울,1829,5316,147,53,49,2019,37.542987,126.98922599999999
서울,2660,9014,165,59,55,2019,37.542987,126.98922599999999
서울,14397,304956,3421,5554,5110,2019,37.542987,126.98922599999999
서울,52527,170926,13365,3063,2818,2019,37.542987,126.98922599999999
서울,2170,21707,158,78,71,2019,37.542987,126.98922599999999
서울,329,1342,64,14,13,2019,37.542987,126.98922599999999
서울,560,2720,136,94,87,2019,37.542987,126.98922599999999
서울,55,496,10,8,7,2019,37.542987,126.98922599999999
서울,296,649,78,18,17,2019,37.542987,126.98922599999999
서울,1478,4696,406,101,93,2019,37.542987,126.98922599999999
서울,575,1883,102,20,18,2019,37.542987,126.98922599999999
서울,20792,457408,8624,1885,1734,2019,37.542987,126.98922599999999
서울,31164,319487,5169,5864,5395,2019,37.542987,126.98922599999999
서울,393,9205,98,80,74,2019,37.542987,126.98922599999999
서울,8500,130870,3295,456,419,2019,37.542987,126.98922599999999
서울,3690,55827,1391,191,176,2019,37.542987,126.98922599999999
서울,2240,48311,611,1158,1065,2019,37.542987,126.98922599999999
서울,2919,11312,533,121,112,2019,37.542987,126.98922599999999
서울,369,1328,19,8,8,2019,37.542987,126.98922599999999
서울,630,2801,102,19,17,2019,37.542987,126.98922599999999
서울,199,145,11,2,2,2019,37.542987,126.98922599999999
서울,2724,7834,210,80,73,2019,37.542987,126.98922599999999
서울,2608,8880,163,59,54,2019,37.542987,126.98922599999999
서울,24237,497369,5779,8789,8086,2019,37.542987,126.98922599999999
서울,66215,230276,16651,3804,3499,2019,37.542987,126.98922599999999
서울,12719,104674,1372,860,791,2019,37.542987,126.98922599999999
서울,2662,13439,506,125,115,2019,37.542987,126.98922599999999
서울,4776,23723,1157,819,753,2019,37.542987,126.98922599999999
서울,864,7374,155,117,107,2019,37.542987,126.98922599999999
서울,362,713,93,20,19,2019,37.542987,126.98922599999999
서울,623,2186,173,44,41,2019,37.542987,126.98922599999999
서울,458,1756,80,17,16,2019,37.542987,126.98922599999999
서울,18804,426162,7768,1688,1553,2019,37.542987,126.98922599999999
서울,28225,296934,4726,5307,4883,2019,37.542987,126.98922599999999
서울,215,5227,52,45,42,2019,37.542987,126.98922599999999
서울,4864,77030,1823,260,239,2019,37.542987,126.98922599999999
서울,2140,33027,774,109,101,2019,37.542987,126.98922599999999
서울,1441,31847,393,757,696,2019,37.542987,126.98922599999999
서울,2277,9935,417,102,94,2019,37.542987,126.98922599999999
서울,559,2024,28,12,11,2019,37.542987,126.98922599999999
서울,960,4348,154,29,27,2019,37.542987,126.98922599999999
서울,129,109,7,1,1,2019,37.542987,126.98922599999999
서울,4269,12232,334,126,116,2019,37.542987,126.98922599999999
서울,2533,8276,140,55,51,2019,37.542987,126.98922599999999
서울,12955,273368,3011,4980,4582,2019,37.542987,126.98922599999999
서울,43126,158347,10994,2609,2400,2019,37.542987,126.98922599999999
서울,11046,102402,804,426,392,2019,37.542987,126.98922599999999
서울,3180,16148,622,156,144,2019,37.542987,126.98922599999999
서울,4405,21925,1067,756,696,2019,37.542987,126.98922599999999
서울,929,8926,156,124,114,2019,37.542987,126.98922599999999
서울,221,458,58,13,12,2019,37.542987,126.98922599999999
서울,729,2588,201,51,47,2019,37.542987,126.98922599999999
서울,501,1935,87,19,17,2019,37.542987,126.98922599999999
서울,10359,241766,4123,960,884,2019,37.542987,126.98922599999999
서울,16026,167758,2517,3031,2788,2019,37.542987,126.98922599999999
부산,57,1276,13,11,10,2019,35.170006,129.051061
부산,988,12652,317,46,42,2019,35.170006,129.051061
부산,509,6074,151,21,19,2019,35.170006,129.051061
부산,300,5442,71,153,141,2019,35.170006,129.051061
부산,559,1684,109,26,24,2019,35.170006,129.051061
부산,145,469,13,4,4,2019,35.170006,129.051061
부산,183,723,30,5,5,2019,35.170006,129.051061
부산,134,127,7,2,2,2019,35.170006,129.051061
부산,387,1133,34,11,11,2019,35.170006,129.051061
부산,471,1349,44,14,13,2019,35.170006,129.051061
부산,5291,102576,1197,2202,2026,2019,35.170006,129.051061
부산,17943,48220,4456,1019,938,2019,35.170006,129.051061
부산,2058,9367,425,265,244,2019,35.170006,129.051061
부산,547,1284,119,26,24,2019,35.170006,129.051061
부산,374,1668,91,61,56,2019,35.170006,129.051061
부산,76,322,19,13,12,2019,35.170006,129.051061
부산,114,235,30,7,7,2019,35.170006,129.051061
부산,432,882,114,26,24,2019,35.170006,129.051061
부산,260,623,50,10,9,2019,35.170006,129.051061
부산,2637,55412,975,257,237,2019,35.170006,129.051061
부산,3829,31851,494,674,620,2019,35.170006,129.051061
부산,58,1293,13,11,10,2019,35.170006,129.051061
부산,1001,13027,321,47,43,2019,35.170006,129.051061
부산,516,6257,153,21,20,2019,35.170006,129.051061
부산,488,8879,115,252,232,2019,35.170006,129.051061
부산,770,2346,149,37,34,2019,35.170006,129.051061
부산,164,526,14,5,4,2019,35.170006,129.051061
부산,188,757,31,5,5,2019,35.170006,129.051061
부산,186,149,10,2,2,2019,35.170006,129.051061
부산,606,1773,53,18,17,2019,35.170006,129.051061
부산,713,2044,66,21,20,2019,35.170006,129.051061
부산,3402,65944,767,1417,1304,2019,35.170006,129.051061
부산,13328,35745,3325,765,704,2019,35.170006,129.051061
부산,2693,12209,558,351,323,2019,35.170006,129.051061
부산,850,2042,185,42,38,2019,35.170006,129.051061
부산,535,2384,131,87,80,2019,35.170006,129.051061
부산,121,512,30,20,19,2019,35.170006,129.051061
부산,427,895,113,26,24,2019,35.170006,129.051061
부산,268,653,51,10,9,2019,35.170006,129.051061
부산,2652,56206,976,261,240,2019,35.170006,129.051061
부산,3885,32377,496,690,635,2019,35.170006,129.051061
부산,104,2324,23,20,18,2019,35.170006,129.051061
부산,1803,23411,576,84,77,2019,35.170006,129.051061
부산,932,11313,275,38,35,2019,35.170006,129.051061
부산,611,11110,144,314,289,2019,35.170006,129.051061
부산,1096,3359,213,53,48,2019,35.170006,129.051061
부산,286,919,24,8,7,2019,35.170006,129.051061
부산,369,1510,61,11,10,2019,35.170006,129.051061
부산,262,256,13,3,3,2019,35.170006,129.051061
부산,552,1612,48,16,15,2019,35.170006,129.051061
부산,907,2606,85,27,25,2019,35.170006,129.051061
부산,4662,90042,1049,1937,1782,2019,35.170006,129.051061
부산,19721,52913,4929,1135,1044,2019,35.170006,129.051061
부산,3450,15812,711,445,410,2019,35.170006,129.051061
부산,852,2016,185,41,38,2019,35.170006,129.051061
부산,565,2517,138,92,84,2019,35.170006,129.051061
부산,107,453,27,18,17,2019,35.170006,129.051061
부산,57,118,15,4,3,2019,35.170006,129.051061
부산,878,1878,233,54,50,2019,35.170006,129.051061
부산,518,1280,98,20,18,2019,35.170006,129.051061
부산,4776,100996,1755,470,432,2019,35.170006,129.051061
부산,6988,58013,890,1237,1138,2019,35.170006,129.051061
부산,63,1386,14,12,11,2019,35.170006,129.051061
부산,1088,13694,343,50,46,2019,35.170006,129.051061
부산,558,6546,162,22,20,2019,35.170006,129.051061
부산,665,11885,154,338,311,2019,35.170006,129.051061
부산,834,2503,159,38,35,2019,35.170006,129.051061
부산,108,347,9,3,3,2019,35.170006,129.051061
부산,155,622,26,4,4,2019,35.170006,129.051061
부산,240,172,13,3,3,2019,35.170006,129.051061
부산,679,1999,68,21,20,2019,35.170006,129.051061
부산,3362,65129,760,1399,1287,2019,35.170006,129.051061
부산,11783,31462,2928,669,615,2019,35.170006,129.051061
부산,612,2698,127,77,71,2019,35.170006,129.051061
부산,236,531,51,11,10,2019,35.170006,129.051061
부산,370,771,98,22,21,2019,35.170006,129.051061
부산,216,523,41,8,8,2019,35.170006,129.051061
부산,2930,61530,1077,290,266,2019,35.170006,129.051061
부산,4262,35084,544,748,689,2019,35.170006,129.051061
부산,278,6193,62,52,48,2019,35.170006,129.051061
부산,4820,62073,1545,224,206,2019,35.170006,129.051061
부산,2492,30033,739,103,94,2019,35.170006,129.051061
부산,1811,32616,423,921,848,2019,35.170006,129.051061
부산,3023,9134,586,143,131,2019,35.170006,129.051061
부산,737,2372,64,21,19,2019,35.170006,129.051061
부산,1000,4034,165,28,26,2019,35.170006,129.051061
부산,834,757,43,10,9,2019,35.170006,129.051061
부산,589,1720,51,17,16,2019,35.170006,129.051061
부산,2334,6768,224,71,65,2019,35.170006,129.051061
부산,12469,238998,2806,5125,4715,2019,35.170006,129.051061
부산,51715,136679,12897,2945,2709,2019,35.170006,129.051061
부산,6043,27260,1247,770,709,2019,35.170006,129.051061
부산,1835,4228,399,87,80,2019,35.170006,129.051061
부산,603,2686,147,98,90,2019,35.170006,129.051061
부산,114,483,28,19,18,2019,35.170006,129.051061
부산,57,118,15,4,3,2019,35.170006,129.051061
부산,2385,5014,633,145,134,2019,35.170006,129.051061
부산,1387,3380,264,53,49,2019,35.170006,129.051061
부산,12798,269229,4721,1252,1152,2019,35.170006,129.051061
부산,18620,154646,2394,3280,3018,2019,35.170006,129.051061
부산,199,4385,45,36,33,2019,35.170006,129.051061
부산,3422,43167,1105,158,145,2019,35.170006,129.051061
부산,1763,20717,526,72,66,2019,35.170006,129.051061
부산,1445,25751,336,724,666,2019,35.170006,129.051061
부산,2257,6662,436,104,95,2019,35.170006,129.051061
부산,448,1458,40,13,12,2019,35.170006,129.051061
부산,642,2453,108,17,16,2019,35.170006,129.051061
부산,597,547,31,7,7,2019,35.170006,129.051061
부산,650,1901,57,19,18,2019,35.170006,129.051061
부산,1763,5132,171,54,49,2019,35.170006,129.051061
부산,9743,184223,2197,3917,3604,2019,35.170006,129.051061
부산,37853,97379,9391,2105,1937,2019,35.170006,129.051061
부산,4070,18141,839,511,470,2019,35.170006,129.051061
부산,1194,2642,259,55,50,2019,35.170006,129.051061
부산,458,2040,112,74,68,2019,35.170006,129.051061
부산,84,356,21,14,13,2019,35.170006,129.051061
부산,1514,2971,397,88,81,2019,35.170006,129.051061
부산,882,2051,169,32,30,2019,35.170006,129.051061
부산,9183,191322,3417,885,814,2019,35.170006,129.051061
부산,13195,109996,1731,2297,2113,2019,35.170006,129.051061
부산,201,4518,45,38,35,2019,35.170006,129.051061
부산,3521,45996,1138,166,153,2019,35.170006,129.051061
부산,1833,22496,550,77,71,2019,35.170006,129.051061
부산,1378,24868,323,702,646,2019,35.170006,129.051061
부산,2408,7277,468,114,105,2019,35.170006,129.051061
부산,634,2036,55,18,17,2019,35.170006,129.051061
부산,896,3636,147,26,24,2019,35.170006,129.051061
부산,601,610,31,8,7,2019,35.170006,129.051061
부산,1706,4959,165,52,48,2019,35.170006,129.051061
부산,10943,210848,2467,4528,4166,2019,35.170006,129.051061
부산,45180,119561,11270,2577,2371,2019,35.170006,129.051061
부산,3492,15484,724,441,406,2019,35.170006,129.051061
부산,1373,3127,298,65,60,2019,35.170006,129.051061
부산,114,235,30,7,7,2019,35.170006,129.051061
부산,2136,4529,567,131,120,2019,35.170006,129.051061
부산,1234,3021,235,48,44,2019,35.170006,129.051061
부산,9246,194850,3414,900,828,2019,35.170006,129.051061
부산,13467,112383,1735,2376,2186,2019,35.170006,129.051061
부산,191,4300,43,37,34,2019,35.170006,129.051061
부산,3307,43325,1030,152,140,2019,35.170006,129.051061
부산,1694,20516,484,68,62,2019,35.170006,129.051061
부산,1332,24416,311,693,637,2019,35.170006,129.051061
부산,2010,6398,387,98,90,2019,35.170006,129.051061
부산,388,1222,32,11,10,2019,35.170006,129.051061
부산,393,1677,64,12,11,2019,35.170006,129.051061
부산,535,379,28,6,6,2019,35.170006,129.051061
부산,1949,5643,163,58,53,2019,35.170006,129.051061
부산,2013,5736,184,60,55,2019,35.170006,129.051061
부산,1,2,0,0,0,2019,35.170006,129.051061
부산,10075,196590,2254,4251,3911,2019,35.170006,129.051061
부산,37470,106154,9379,2203,2027,2019,35.170006,129.051061
부산,7613,35096,1572,1027,944,2019,35.170006,129.051061
부산,1650,4575,360,86,79,2019,35.170006,129.051061
부산,1155,5301,283,194,179,2019,35.170006,129.051061
부산,373,1642,93,66,61,2019,35.170006,129.051061
부산,912,2043,244,57,53,2019,35.170006,129.051061
부산,578,1506,110,23,21,2019,35.170006,129.051061
부산,8821,190236,3195,886,815,2019,35.170006,129.051061
부산,13006,108027,1614,2319,2134,2019,35.170006,129.051061
부산,389,8666,87,72,66,2019,35.170006,129.051061
부산,6725,86418,2167,313,288,2019,35.170006,129.051061
부산,3482,41761,1039,143,132,2019,35.170006,129.051061
부산,1925,34791,451,969,892,2019,35.170006,129.051061
부산,3703,11012,722,174,160,2019,35.170006,129.051061
부산,1019,3290,90,29,27,2019,35.170006,129.051061
부산,1403,5505,233,39,36,2019,35.170006,129.051061
부산,964,985,50,12,11,2019,35.170006,129.051061
부산,901,2626,78,27,25,2019,35.170006,129.051061
부산,2723,7859,259,82,75,2019,35.170006,129.051061
부산,1,2,0,0,0,2019,35.170006,129.051061
부산,13227,248966,2971,5299,4875,2019,35.170006,129.051061
부산,61365,157060,15292,3442,3167,2019,35.170006,129.051061
부산,7689,34247,1591,978,900,2019,35.170006,129.051061
부산,2606,5948,567,123,113,2019,35.170006,129.051061
부산,296,1339,72,49,45,2019,35.170006,129.051061
부산,92,402,23,16,15,2019,35.170006,129.051061
부산,57,118,15,4,3,2019,35.170006,129.051061
부산,3308,6714,873,197,181,2019,35.170006,129.051061
부산,1925,4577,367,72,67,2019,35.170006,129.051061
부산,17853,375394,6605,1726,1588,2019,35.170006,129.051061
부산,25814,216044,3348,4514,4153,2019,35.170006,129.051061
부산,206,4644,46,41,38,2019,35.170006,129.051061
부산,3568,48394,1108,167,153,2019,35.170006,129.051061
부산,1829,23172,521,75,69,2019,35.170006,129.051061
부산,1581,28762,369,823,757,2019,35.170006,129.051061
부산,2238,7253,430,109,101,2019,35.170006,129.051061
부산,437,1370,34,12,11,2019,35.170006,129.051061
부산,495,2346,80,16,15,2019,35.170006,129.051061
부산,634,468,32,7,7,2019,35.170006,129.051061
부산,1199,3504,104,36,33,2019,35.170006,129.051061
부산,2086,6009,196,63,58,2019,35.170006,129.051061
부산,10715,208762,2381,4528,4166,2019,35.170006,129.051061
부산,38881,113035,9744,2310,2125,2019,35.170006,129.051061
부산,5870,26881,1214,775,713,2019,35.170006,129.051061
부산,1874,4787,408,95,87,2019,35.170006,129.051061
부산,1058,4713,259,172,158,2019,35.170006,129.051061
부산,239,1012,59,40,37,2019,35.170006,129.051061
부산,1148,2951,310,76,70,2019,35.170006,129.051061
부산,703,1995,133,30,27,2019,35.170006,129.051061
부산,9524,206729,3436,970,892,2019,35.170006,129.051061
부산,14149,116936,1740,2552,2348,2019,35.170006,129.051061
부산,144,3429,31,30,28,2019,35.170006,129.051061
부산,2568,37274,784,121,111,2019,35.170006,129.051061
부산,1327,17556,373,55,50,2019,35.170006,129.051061
부산,1278,24189,297,681,627,2019,35.170006,129.051061
부산,2408,8870,471,130,120,2019,35.170006,129.051061
부산,800,2462,60,23,21,2019,35.170006,129.051061
부산,431,2148,69,15,14,2019,35.170006,129.051061
부산,561,317,30,6,6,2019,35.170006,129.051061
부산,5141,14792,419,152,140,2019,35.170006,129.051061
부산,3197,8803,261,92,84,2019,35.170006,129.051061
부산,8,20,0,0,0,2019,35.170006,129.051061
부산,8990,175678,1964,3838,3531,2019,35.170006,129.051061
부산,37036,117686,9387,2310,2126,2019,35.170006,129.051061
부산,32795,154309,6734,4509,4148,2019,35.170006,129.051061
부산,10131,31514,2217,558,513,2019,35.170006,129.051061
부산,4868,22575,1195,829,763,2019,35.170006,129.051061
부산,1642,7291,409,294,270,2019,35.170006,129.051061
부산,57,118,15,4,3,2019,35.170006,129.051061
부산,943,2579,257,64,59,2019,35.170006,129.051061
부산,825,2542,156,36,33,2019,35.170006,129.051061
부산,6612,152255,2307,678,624,2019,35.170006,129.051061
부산,9978,85691,1166,1824,1678,2019,35.170006,129.051061
부산,243,6118,53,54,50,2019,35.170006,129.051061
부산,4225,66324,1375,218,201,2019,35.170006,129.051061
부산,2154,31745,662,103,94,2019,35.170006,129.051061
부산,942,19844,234,544,501,2019,35.170006,129.051061
부산,4449,15190,877,233,214,2019,35.170006,129.051061
부산,1946,6105,153,55,51,2019,35.170006,129.051061
부산,1848,8145,299,57,52,2019,35.170006,129.051061
부산,519,790,24,8,7,2019,35.170006,129.051061
부산,6738,19380,548,199,183,2019,35.170006,129.051061
부산,4041,10928,311,111,102,2019,35.170006,129.051061
부산,9,22,1,0,0,2019,35.170006,129.051061
부산,13067,254291,2820,5591,5144,2019,35.170006,129.051061
부산,77912,234113,19777,4791,4408,2019,35.170006,129.051061
부산,43026,201122,8852,5859,5390,2019,35.170006,129.051061
부산,15873,45756,3468,848,780,2019,35.170006,129.051061
부산,6582,30517,1616,1121,1031,2019,35.170006,129.051061
부산,1904,8431,475,339,312,2019,35.170006,129.051061
부산,57,118,15,4,3,2019,35.170006,129.051061
부산,4330,10140,1162,278,256,2019,35.170006,129.051061
부산,2903,7924,549,120,110,2019,35.170006,129.051061
부산,11392,262716,4019,1130,1039,2019,35.170006,129.051061
부산,17664,154972,2108,3260,2999,2019,35.170006,129.051061
부산,196,4266,44,36,33,2019,35.170006,129.051061
부산,3337,41248,1052,150,138,2019,35.170006,129.051061
부산,1701,19492,492,66,61,2019,35.170006,129.051061
부산,1385,24637,320,697,641,2019,35.170006,129.051061
부산,1839,5442,352,84,77,2019,35.170006,129.051061
부산,242,789,22,7,6,2019,35.170006,129.051061
부산,364,1375,61,10,9,2019,35.170006,129.051061
부산,552,407,29,6,6,2019,35.170006,129.051061
부산,421,1230,37,12,11,2019,35.170006,129.051061
부산,1500,4398,148,47,43,2019,35.170006,129.051061
부산,8120,155049,1835,3307,3042,2019,35.170006,129.051061
부산,28587,74659,7083,1595,1468,2019,35.170006,129.051061
부산,2925,13159,602,369,340,2019,35.170006,129.051061
부산,789,1760,171,36,33,2019,35.170006,129.051061
부산,431,1921,105,70,64,2019,35.170006,129.051061
부산,82,345,20,14,13,2019,35.170006,129.051061
부산,57,118,15,4,3,2019,35.170006,129.051061
부산,891,1726,233,51,47,2019,35.170006,129.051061
부산,509,1175,97,19,17,2019,35.170006,129.051061
부산,9085,189644,3355,894,822,2019,35.170006,129.051061
부산,13128,107962,1692,2291,2108,2019,35.170006,129.051061
부산,197,4264,44,36,33,2019,35.170006,129.051061
부산,3333,41192,1052,150,138,2019,35.170006,129.051061
부산,1702,19518,493,67,61,2019,35.170006,129.051061
부산,1117,19812,258,559,514,2019,35.170006,129.051061
부산,1561,4580,300,71,65,2019,35.170006,129.051061
부산,260,848,24,7,7,2019,35.170006,129.051061
부산,390,1477,65,10,10,2019,35.170006,129.051061
부산,443,360,23,5,5,2019,35.170006,129.051061
부산,1180,3473,118,37,34,2019,35.170006,129.051061
부산,6008,113555,1357,2411,2218,2019,35.170006,129.051061
부산,22805,58199,5649,1260,1159,2019,35.170006,129.051061
부산,1485,6395,307,180,166,2019,35.170006,129.051061
부산,597,1272,130,27,25,2019,35.170006,129.051061
부산,929,1809,243,54,50,2019,35.170006,129.051061
부산,536,1236,103,20,18,2019,35.170006,129.051061
부산,9067,189089,3350,891,819,2019,35.170006,129.051061
부산,13086,107651,1690,2281,2099,2019,35.170006,129.051061
부산,174,4012,39,34,31,2019,35.170006,129.051061
부산,3104,42015,1013,150,138,2019,35.170006,129.051061
부산,1633,20810,497,71,65,2019,35.170006,129.051061
부산,1323,24186,311,682,627,2019,35.170006,129.051061
부산,2522,7742,492,122,112,2019,35.170006,129.051061
부산,730,2333,62,21,19,2019,35.170006,129.051061
부산,987,4069,162,29,26,2019,35.170006,129.051061
부산,609,651,31,8,7,2019,35.170006,129.051061
부산,442,1273,36,13,12,2019,35.170006,129.051061
부산,1872,5386,176,56,52,2019,35.170006,129.051061
부산,12996,251957,2923,5436,5001,2019,35.170006,129.051061
부산,53297,143742,13321,3076,2830,2019,35.170006,129.051061
부산,7097,32404,1467,933,859,2019,35.170006,129.051061
부산,3934,10126,858,201,185,2019,35.170006,129.051061
부산,805,3728,198,137,126,2019,35.170006,129.051061
부산,160,705,40,28,26,2019,35.170006,129.051061
부산,2358,5088,628,146,134,2019,35.170006,129.051061
부산,1375,3419,261,54,49,2019,35.170006,129.051061
부산,7976,170223,2932,774,712,2019,35.170006,129.051061
부산,11702,98754,1495,2081,1914,2019,35.170006,129.051061
부산,134,3651,28,32,29,2019,35.170006,129.051061
부산,2245,40166,692,116,107,2019,35.170006,129.051061
부산,1209,19356,350,56,52,2019,35.170006,129.051061
부산,897,19020,211,510,469,2019,35.170006,129.051061
부산,2617,9497,517,142,131,2019,35.170006,129.051061
부산,1096,3445,81,31,28,2019,35.170006,129.051061
부산,727,3389,117,23,22,2019,35.170006,129.051061
부산,473,347,25,5,5,2019,35.170006,129.051061
부산,5189,14964,427,153,141,2019,35.170006,129.051061
부산,3324,9108,267,94,87,2019,35.170006,129.051061
부산,11,27,1,0,0,2019,35.170006,129.051061
부산,7792,150461,1626,3345,3077,2019,35.170006,129.051061
부산,42321,135087,10801,2680,2466,2019,35.170006,129.051061
부산,53892,255704,11022,7390,6799,2019,35.170006,129.051061
부산,14500,44780,3171,795,731,2019,35.170006,129.051061
부산,6419,29741,1576,1092,1005,2019,35.170006,129.051061
부산,2455,10916,612,440,405,2019,35.170006,129.051061
부산,1616,4034,436,106,98,2019,35.170006,129.051061
부산,1218,3520,230,52,48,2019,35.170006,129.051061
부산,6562,166196,2169,663,610,2019,35.170006,129.051061
부산,10619,97805,1161,1971,1814,2019,35.170006,129.051061
대구,120,3150,28,25,23,2019,35.858584,128.590283
대구,2011,29411,680,101,93,2019,35.858584,128.590283
대구,1148,15559,355,51,47,2019,35.858584,128.590283
대구,720,14015,170,370,340,2019,35.858584,128.590283
대구,1171,3628,238,60,55,2019,35.858584,128.590283
대구,257,792,24,8,7,2019,35.858584,128.590283
대구,335,1381,55,10,9,2019,35.858584,128.590283
대구,860,2197,51,19,18,2019,35.858584,128.590283
대구,4771,97238,1051,1928,1774,2019,35.858584,128.590283
대구,19493,51378,4901,1119,1030,2019,35.858584,128.590283
대구,1052,4750,217,133,123,2019,35.858584,128.590283
대구,147,340,32,7,6,2019,35.858584,128.590283
대구,57,122,15,4,3,2019,35.858584,128.590283
대구,619,1339,165,38,35,2019,35.858584,128.590283
대구,158,389,30,6,6,2019,35.858584,128.590283
대구,6118,142500,2335,661,608,2019,35.858584,128.590283
대구,9395,85308,1226,1740,1601,2019,35.858584,128.590283
대구,0,7,0,0,0,2019,35.858584,128.590283
대구,287,7930,64,65,60,2019,35.858584,128.590283
대구,5134,88538,1687,267,246,2019,35.858584,128.590283
대구,3037,47044,933,143,132,2019,35.858584,128.590283
대구,1793,38039,427,983,904,2019,35.858584,128.590283
대구,5769,22404,1138,318,293,2019,35.858584,128.590283
대구,2977,8937,241,87,80,2019,35.858584,128.590283
대구,1865,8780,301,60,56,2019,35.858584,128.590283
대구,9701,27690,762,287,264,2019,35.858584,128.590283
대구,7094,18590,516,192,177,2019,35.858584,128.590283
대구,34,89,1,1,1,2019,35.858584,128.590283
대구,19712,403984,4212,8159,7507,2019,35.858584,128.590283
대구,96971,304770,24687,6023,5542,2019,35.858584,128.590283
대구,85033,409882,17243,11586,10659,2019,35.858584,128.590283
대구,19069,60646,4174,1057,973,2019,35.858584,128.590283
대구,10221,47721,2512,1755,1615,2019,35.858584,128.590283
대구,3816,17036,952,687,632,2019,35.858584,128.590283
대구,391,782,105,24,22,2019,35.858584,128.590283
대구,4027,10416,1088,267,245,2019,35.858584,128.590283
대구,2532,7962,478,113,104,2019,35.858584,128.590283
대구,14135,358991,5071,1467,1350,2019,35.858584,128.590283
대구,21668,207112,2622,4075,3749,2019,35.858584,128.590283
대구,136,3594,31,28,26,2019,35.858584,128.590283
대구,2282,34330,767,115,106,2019,35.858584,128.590283
대구,1309,18040,403,59,54,2019,35.858584,128.590283
대구,1139,22433,268,588,541,2019,35.858584,128.590283
대구,1902,6299,385,100,92,2019,35.858584,128.590283
대구,502,1521,43,15,14,2019,35.858584,128.590283
대구,428,1844,70,13,12,2019,35.858584,128.590283
대구,1532,4408,125,45,42,2019,35.858584,128.590283
대구,1886,4865,122,46,42,2019,35.858584,128.590283
대구,3,9,0,0,0,2019,35.858584,128.590283
대구,11861,240328,2593,4776,4394,2019,35.858584,128.590283
대구,40769,111128,10267,2363,2174,2019,35.858584,128.590283
대구,9775,46369,1996,1321,1216,2019,35.858584,128.590283
대구,1789,5390,391,97,89,2019,35.858584,128.590283
대구,1236,5689,303,209,192,2019,35.858584,128.590283
대구,374,1651,93,66,61,2019,35.858584,128.590283
대구,196,391,53,12,11,2019,35.858584,128.590283
대구,828,1914,221,52,48,2019,35.858584,128.590283
대구,364,1048,69,15,14,2019,35.858584,128.590283
대구,6859,162587,2588,736,677,2019,35.858584,128.590283
대구,10521,96746,1355,1945,1789,2019,35.858584,128.590283
대구,116,3028,27,24,22,2019,35.858584,128.590283
대구,1953,28690,663,99,91,2019,35.858584,128.590283
대구,1120,15292,349,51,47,2019,35.858584,128.590283
대구,963,18726,227,494,454,2019,35.858584,128.590283
대구,1528,4723,311,78,72,2019,35.858584,128.590283
대구,300,924,28,9,8,2019,35.858584,128.590283
대구,404,1656,66,12,11,2019,35.858584,128.590283
대구,95,275,8,3,3,2019,35.858584,128.590283
대구,1145,2921,68,26,24,2019,35.858584,128.590283
대구,7103,144295,1564,2859,2630,2019,35.858584,128.590283
대구,27008,70924,6786,1544,1421,2019,35.858584,128.590283
대구,1503,6821,310,192,176,2019,35.858584,128.590283
대구,213,495,46,10,9,2019,35.858584,128.590283
대구,72,327,18,12,11,2019,35.858584,128.590283
대구,14,61,4,2,2,2019,35.858584,128.590283
대구,131,261,35,8,7,2019,35.858584,128.590283
대구,733,1573,195,45,42,2019,35.858584,128.590283
대구,177,437,34,7,6,2019,35.858584,128.590283
대구,5870,136349,2241,625,575,2019,35.858584,128.590283
대구,8964,81600,1175,1656,1523,2019,35.858584,128.590283
대구,336,9387,75,77,71,2019,35.858584,128.590283
대구,5978,103206,1941,309,285,2019,35.858584,128.590283
대구,3520,54351,1063,164,151,2019,35.858584,128.590283
대구,1967,42192,465,1088,1001,2019,35.858584,128.590283
대구,5865,22980,1159,328,302,2019,35.858584,128.590283
대구,3240,9650,260,96,88,2019,35.858584,128.590283
대구,1790,8691,287,60,55,2019,35.858584,128.590283
대구,10251,29279,808,303,279,2019,35.858584,128.590283
대구,7784,20362,560,210,193,2019,35.858584,128.590283
대구,42,111,2,1,1,2019,35.858584,128.590283
대구,27584,564323,5899,11407,10494,2019,35.858584,128.590283
대구,117705,362874,29950,7272,6690,2019,35.858584,128.590283
대구,94622,451086,19302,12953,11917,2019,35.858584,128.590283
대구,19743,61352,4322,1089,1002,2019,35.858584,128.590283
대구,9989,46381,2454,1704,1567,2019,35.858584,128.590283
대구,3683,16382,919,660,607,2019,35.858584,128.590283
대구,448,904,121,27,25,2019,35.858584,128.590283
대구,3957,10555,1073,266,245,2019,35.858584,128.590283
대구,2738,8636,517,123,113,2019,35.858584,128.590283
대구,16686,427833,5948,1772,1630,2019,35.858584,128.590283
